area_name,area_code,date,new_cases,total_cases
Islington,E09000019,2020-05-11,5,492
Kensington and Chelsea,E09000020,2020-05-11,1,512
Kingston upon Thames,E09000021,2020-05-11,9,638
Lambeth,E09000022,2020-05-11,5,1262
Lewisham,E09000023,2020-05-11,7,1102
Merton,E09000024,2020-05-11,2,812
Newham,E09000025,2020-05-11,5,1128
Redbridge,E09000026,2020-05-11,3,961
Richmond upon Thames,E09000027,2020-05-11,4,476
Southwark,E09000028,2020-05-11,10,1350
Sutton,E09000029,2020-05-11,10,886
Tower Hamlets,E09000030,2020-05-11,5,710
Waltham Forest,E09000031,2020-05-11,3,909
Wandsworth,E09000032,2020-05-11,1,1050
Westminster,E09000033,2020-05-11,2,697
Barking and Dagenham,E09000002,2020-05-12,3,619
Barnet,E09000003,2020-05-12,11,1447
Bexley,E09000004,2020-05-12,11,905
Brent,E09000005,2020-05-12,6,1571
Bromley,E09000006,2020-05-12,20,1406
Camden,E09000007,2020-05-12,3,646
Croydon,E09000008,2020-05-12,10,1694
Ealing,E09000009,2020-05-12,11,1338
Enfield,E09000010,2020-05-12,8,1060
Greenwich,E09000011,2020-05-12,7,830
Hackney and City of London,E09000012,2020-05-12,3,734
Hammersmith and Fulham,E09000013,2020-05-12,2,676
Haringey,E09000014,2020-05-12,1,675
Harrow,E09000015,2020-05-12,7,1157
Havering,E09000016,2020-05-12,2,828
Hillingdon,E09000017,2020-05-12,10,958
Hounslow,E09000018,2020-05-12,9,906
Islington,E09000019,2020-05-12,2,494
Kensington and Chelsea,E09000020,2020-05-12,2,514
Kingston upon Thames,E09000021,2020-05-12,9,647
Lambeth,E09000022,2020-05-12,3,1265
Lewisham,E09000023,2020-05-12,5,1107
Merton,E09000024,2020-05-12,9,821
Newham,E09000025,2020-05-12,4,1132
Redbridge,E09000026,2020-05-12,6,967
Richmond upon Thames,E09000027,2020-05-12,1,477
Southwark,E09000028,2020-05-12,9,1359
Sutton,E09000029,2020-05-12,3,889
Tower Hamlets,E09000030,2020-05-12,2,712
Waltham Forest,E09000031,2020-05-12,2,911
Wandsworth,E09000032,2020-05-12,10,1060
Westminster,E09000033,2020-05-12,2,699
Barking and Dagenham,E09000002,2020-05-13,11,630
Barnet,E09000003,2020-05-13,16,1463
Bexley,E09000004,2020-05-13,6,911
Brent,E09000005,2020-05-13,4,1575
Bromley,E09000006,2020-05-13,7,1413
Camden,E09000007,2020-05-13,4,650
Croydon,E09000008,2020-05-13,8,1702
Ealing,E09000009,2020-05-13,24,1362
Enfield,E09000010,2020-05-13,7,1067
Greenwich,E09000011,2020-05-13,10,840
Hackney and City of London,E09000012,2020-05-13,5,739
Hammersmith and Fulham,E09000013,2020-05-13,3,679
Haringey,E09000014,2020-05-13,4,679
Harrow,E09000015,2020-05-13,3,1160
Havering,E09000016,2020-05-13,4,832
Hillingdon,E09000017,2020-05-13,5,963
Hounslow,E09000018,2020-05-13,5,911
Islington,E09000019,2020-05-13,4,498
Kensington and Chelsea,E09000020,2020-05-13,1,515
Kingston upon Thames,E09000021,2020-05-13,8,655
Lambeth,E09000022,2020-05-13,6,1271
Lewisham,E09000023,2020-05-13,10,1117
Merton,E09000024,2020-05-13,10,831
Newham,E09000025,2020-05-13,1,1133
Redbridge,E09000026,2020-05-13,5,972
Richmond upon Thames,E09000027,2020-05-13,4,481
Southwark,E09000028,2020-05-13,5,1364
Sutton,E09000029,2020-05-13,4,893
Tower Hamlets,E09000030,2020-05-13,2,714
Waltham Forest,E09000031,2020-05-13,6,917
Wandsworth,E09000032,2020-05-13,8,1068
Westminster,E09000033,2020-05-13,4,703
Barking and Dagenham,E09000002,2020-05-14,2,632
Barnet,E09000003,2020-05-14,5,1468
Bexley,E09000004,2020-05-14,11,922
Brent,E09000005,2020-05-14,7,1582
Bromley,E09000006,2020-05-14,7,1420
Camden,E09000007,2020-05-14,1,651
Croydon,E09000008,2020-05-14,9,1711
Ealing,E09000009,2020-05-14,19,1381
Enfield,E09000010,2020-05-14,4,1071
Greenwich,E09000011,2020-05-14,2,842
Hackney and City of London,E09000012,2020-05-14,1,740
Hammersmith and Fulham,E09000013,2020-05-14,1,680
Haringey,E09000014,2020-05-14,5,684
Harrow,E09000015,2020-05-14,9,1169
Havering,E09000016,2020-05-14,6,838
Hillingdon,E09000017,2020-05-14,9,972
Hounslow,E09000018,2020-05-14,5,916
Islington,E09000019,2020-05-14,1,499
Kensington and Chelsea,E09000020,2020-05-14,0,515
Kingston upon Thames,E09000021,2020-05-14,12,667
Lambeth,E09000022,2020-05-14,9,1280
Lewisham,E09000023,2020-05-14,3,1120
Merton,E09000024,2020-05-14,3,834
Newham,E09000025,2020-05-14,5,1138
Redbridge,E09000026,2020-05-14,1,973
Richmond upon Thames,E09000027,2020-05-14,1,482
Southwark,E09000028,2020-05-14,4,1368
Sutton,E09000029,2020-05-14,5,898
Tower Hamlets,E09000030,2020-05-14,1,715
Waltham Forest,E09000031,2020-05-14,2,919
Wandsworth,E09000032,2020-05-14,3,1071
Westminster,E09000033,2020-05-14,5,708
Barking and Dagenham,E09000002,2020-05-15,1,633
Barnet,E09000003,2020-05-15,5,1473
Bexley,E09000004,2020-05-15,2,924
Brent,E09000005,2020-05-15,3,1585
Bromley,E09000006,2020-05-15,10,1430
Camden,E09000007,2020-05-15,1,652
Croydon,E09000008,2020-05-15,10,1721
Ealing,E09000009,2020-05-15,11,1392
Enfield,E09000010,2020-05-15,4,1075
Greenwich,E09000011,2020-05-15,7,849
Hackney and City of London,E09000012,2020-05-15,3,743
Hammersmith and Fulham,E09000013,2020-05-15,2,682
Haringey,E09000014,2020-05-15,7,691
Harrow,E09000015,2020-05-15,5,1174
Havering,E09000016,2020-05-15,7,845
Hillingdon,E09000017,2020-05-15,3,975
Hounslow,E09000018,2020-05-15,5,921
Islington,E09000019,2020-05-15,4,503
Kensington and Chelsea,E09000020,2020-05-15,1,516
Kingston upon Thames,E09000021,2020-05-15,3,670
Lambeth,E09000022,2020-05-15,7,1287
Lewisham,E09000023,2020-05-15,1,1121
Merton,E09000024,2020-05-15,4,838
Newham,E09000025,2020-05-15,3,1141
Redbridge,E09000026,2020-05-15,3,976
Richmond upon Thames,E09000027,2020-05-15,4,486
Southwark,E09000028,2020-05-15,5,1373
Sutton,E09000029,2020-05-15,1,899
Tower Hamlets,E09000030,2020-05-15,2,717
Waltham Forest,E09000031,2020-05-15,1,920
Wandsworth,E09000032,2020-05-15,6,1077
Westminster,E09000033,2020-05-15,2,710
Barking and Dagenham,E09000002,2020-05-16,2,635
Barnet,E09000003,2020-05-16,2,1475
Bexley,E09000004,2020-05-16,1,925
Brent,E09000005,2020-05-16,1,1586
Bromley,E09000006,2020-05-16,5,1435
Camden,E09000007,2020-05-16,1,653
Croydon,E09000008,2020-05-16,9,1730
Ealing,E09000009,2020-05-16,1,1393
Enfield,E09000010,2020-05-16,7,1082
Greenwich,E09000011,2020-05-16,3,852
Hackney and City of London,E09000012,2020-05-16,0,743
Hammersmith and Fulham,E09000013,2020-05-16,0,682
Haringey,E09000014,2020-05-16,5,696
Harrow,E09000015,2020-05-16,0,1174
Havering,E09000016,2020-05-16,4,849
Hillingdon,E09000017,2020-05-16,5,980
Hounslow,E09000018,2020-05-16,3,924
Islington,E09000019,2020-05-16,2,505
Kensington and Chelsea,E09000020,2020-05-16,0,516
Kingston upon Thames,E09000021,2020-05-16,0,670
Lambeth,E09000022,2020-05-16,1,1288
Lewisham,E09000023,2020-05-16,3,1124
Merton,E09000024,2020-05-16,2,840
Newham,E09000025,2020-05-16,2,1143
Redbridge,E09000026,2020-05-16,6,982
Richmond upon Thames,E09000027,2020-05-16,1,487
Southwark,E09000028,2020-05-16,2,1375
Sutton,E09000029,2020-05-16,1,900
Tower Hamlets,E09000030,2020-05-16,0,717
Waltham Forest,E09000031,2020-05-16,2,922
Wandsworth,E09000032,2020-05-16,1,1078
Westminster,E09000033,2020-05-16,0,710
Barking and Dagenham,E09000002,2020-05-17,1,636
Barnet,E09000003,2020-05-17,6,1481
Bexley,E09000004,2020-05-17,6,931
Brent,E09000005,2020-05-17,3,1589
Bromley,E09000006,2020-05-17,2,1437
Camden,E09000007,2020-05-17,0,653
Croydon,E09000008,2020-05-17,2,1732
Ealing,E09000009,2020-05-17,2,1395
Enfield,E09000010,2020-05-17,10,1092
Greenwich,E09000011,2020-05-17,2,854
Hackney and City of London,E09000012,2020-05-17,1,744
Hammersmith and Fulham,E09000013,2020-05-17,1,683
Haringey,E09000014,2020-05-17,1,697
Harrow,E09000015,2020-05-17,4,1178
Havering,E09000016,2020-05-17,2,851
Hillingdon,E09000017,2020-05-17,2,982
Hounslow,E09000018,2020-05-17,4,928
Islington,E09000019,2020-05-17,2,507
Kensington and Chelsea,E09000020,2020-05-17,2,518
Kingston upon Thames,E09000021,2020-05-17,0,670
Lambeth,E09000022,2020-05-17,0,1288
Lewisham,E09000023,2020-05-17,1,1125
Merton,E09000024,2020-05-17,4,844
Newham,E09000025,2020-05-17,7,1150
Redbridge,E09000026,2020-05-17,4,986
Richmond upon Thames,E09000027,2020-05-17,1,488
Southwark,E09000028,2020-05-17,0,1375
Sutton,E09000029,2020-05-17,0,900
Tower Hamlets,E09000030,2020-05-17,1,718
Waltham Forest,E09000031,2020-05-17,4,926
Wandsworth,E09000032,2020-05-17,2,1080
Westminster,E09000033,2020-05-17,1,711
Barking and Dagenham,E09000002,2020-05-18,2,638
Barnet,E09000003,2020-05-18,9,1490
Bexley,E09000004,2020-05-18,8,939
Brent,E09000005,2020-05-18,4,1593
Bromley,E09000006,2020-05-18,5,1442
Camden,E09000007,2020-05-18,2,655
Croydon,E09000008,2020-05-18,6,1738
Ealing,E09000009,2020-05-18,4,1399
Enfield,E09000010,2020-05-18,6,1098
Greenwich,E09000011,2020-05-18,5,859
Hackney and City of London,E09000012,2020-05-18,5,749
Hammersmith and Fulham,E09000013,2020-05-18,3,686
Haringey,E09000014,2020-05-18,0,697
Harrow,E09000015,2020-05-18,5,1183
Havering,E09000016,2020-05-18,2,853
Hillingdon,E09000017,2020-05-18,1,983
Hounslow,E09000018,2020-05-18,2,930
Islington,E09000019,2020-05-18,1,508
Kensington and Chelsea,E09000020,2020-05-18,3,521
Kingston upon Thames,E09000021,2020-05-18,2,672
Lambeth,E09000022,2020-05-18,2,1290
Lewisham,E09000023,2020-05-18,2,1127
Merton,E09000024,2020-05-18,9,853
Newham,E09000025,2020-05-18,4,1154
Redbridge,E09000026,2020-05-18,4,990
Richmond upon Thames,E09000027,2020-05-18,1,489
Southwark,E09000028,2020-05-18,2,1377
Sutton,E09000029,2020-05-18,5,905
Tower Hamlets,E09000030,2020-05-18,2,720
Waltham Forest,E09000031,2020-05-18,2,928
Wandsworth,E09000032,2020-05-18,4,1084
Westminster,E09000033,2020-05-18,1,712
Barking and Dagenham,E09000002,2020-05-19,5,643
Barnet,E09000003,2020-05-19,7,1497
Bexley,E09000004,2020-05-19,3,942
Brent,E09000005,2020-05-19,11,1604
Bromley,E09000006,2020-05-19,5,1447
Camden,E09000007,2020-05-19,1,656
Croydon,E09000008,2020-05-19,6,1744
Ealing,E09000009,2020-05-19,4,1403
Enfield,E09000010,2020-05-19,8,1106
Greenwich,E09000011,2020-05-19,5,864
Hackney and City of London,E09000012,2020-05-19,6,755
Hammersmith and Fulham,E09000013,2020-05-19,1,687
Haringey,E09000014,2020-05-19,1,698
Harrow,E09000015,2020-05-19,4,1187
Havering,E09000016,2020-05-19,3,856
Hillingdon,E09000017,2020-05-19,5,988
Hounslow,E09000018,2020-05-19,1,931
Islington,E09000019,2020-05-19,3,511
Kensington and Chelsea,E09000020,2020-05-19,0,521
Kingston upon Thames,E09000021,2020-05-19,2,674
Lambeth,E09000022,2020-05-19,2,1292
Lewisham,E09000023,2020-05-19,4,1131
Merton,E09000024,2020-05-19,10,863
Newham,E09000025,2020-05-19,0,1154
Redbridge,E09000026,2020-05-19,8,998
Richmond upon Thames,E09000027,2020-05-19,0,489
Southwark,E09000028,2020-05-19,1,1378
Sutton,E09000029,2020-05-19,9,914
Tower Hamlets,E09000030,2020-05-19,2,722
Waltham Forest,E09000031,2020-05-19,7,935
Wandsworth,E09000032,2020-05-19,4,1088
Westminster,E09000033,2020-05-19,1,713
Barking and Dagenham,E09000002,2020-05-20,4,647
Barnet,E09000003,2020-05-20,10,1507
Bexley,E09000004,2020-05-20,6,948
Brent,E09000005,2020-05-20,9,1613
Bromley,E09000006,2020-05-20,4,1451
Camden,E09000007,2020-05-20,3,659
Croydon,E09000008,2020-05-20,12,1756
Ealing,E09000009,2020-05-20,10,1413
Enfield,E09000010,2020-05-20,3,1109
Greenwich,E09000011,2020-05-20,1,865
Hackney and City of London,E09000012,2020-05-20,2,757
Hammersmith and Fulham,E09000013,2020-05-20,5,692
Haringey,E09000014,2020-05-20,2,700
Harrow,E09000015,2020-05-20,5,1192
Havering,E09000016,2020-05-20,7,863
Hillingdon,E09000017,2020-05-20,3,991
Hounslow,E09000018,2020-05-20,2,933
Islington,E09000019,2020-05-20,1,512
Kensington and Chelsea,E09000020,2020-05-20,1,522
Kingston upon Thames,E09000021,2020-05-20,7,681
Lambeth,E09000022,2020-05-20,6,1298
Lewisham,E09000023,2020-05-20,3,1134
Merton,E09000024,2020-05-20,8,871
Newham,E09000025,2020-05-20,0,1154
Redbridge,E09000026,2020-05-20,8,1006
Richmond upon Thames,E09000027,2020-05-20,1,490
Southwark,E09000028,2020-05-20,0,1378
Sutton,E09000029,2020-05-20,6,920
Tower Hamlets,E09000030,2020-05-20,3,725
Waltham Forest,E09000031,2020-05-20,1,936
Wandsworth,E09000032,2020-05-20,4,1092
Westminster,E09000033,2020-05-20,5,718
Barking and Dagenham,E09000002,2020-05-21,4,651
Barnet,E09000003,2020-05-21,8,1515
Bexley,E09000004,2020-05-21,15,963
Brent,E09000005,2020-05-21,3,1616
Bromley,E09000006,2020-05-21,1,1452
Camden,E09000007,2020-05-21,2,661
Croydon,E09000008,2020-05-21,9,1765
Ealing,E09000009,2020-05-21,4,1417
Enfield,E09000010,2020-05-21,2,1111
Greenwich,E09000011,2020-05-21,5,870
Hackney and City of London,E09000012,2020-05-21,2,759
Hammersmith and Fulham,E09000013,2020-05-21,2,694
Haringey,E09000014,2020-05-21,4,704
Harrow,E09000015,2020-05-21,4,1196
Havering,E09000016,2020-05-21,10,873
Hillingdon,E09000017,2020-05-21,7,998
Hounslow,E09000018,2020-05-21,3,936
Islington,E09000019,2020-05-21,1,513
Kensington and Chelsea,E09000020,2020-05-21,5,527
Kingston upon Thames,E09000021,2020-05-21,4,685
Lambeth,E09000022,2020-05-21,11,1309
Lewisham,E09000023,2020-05-21,5,1139
Merton,E09000024,2020-05-21,5,876
Newham,E09000025,2020-05-21,8,1162
Redbridge,E09000026,2020-05-21,0,1006
Richmond upon Thames,E09000027,2020-05-21,3,493
Southwark,E09000028,2020-05-21,2,1380
Sutton,E09000029,2020-05-21,13,933
Tower Hamlets,E09000030,2020-05-21,5,730
Waltham Forest,E09000031,2020-05-21,3,939
Wandsworth,E09000032,2020-05-21,3,1095
Westminster,E09000033,2020-05-21,3,721
Barking and Dagenham,E09000002,2020-05-22,1,652
Barnet,E09000003,2020-05-22,3,1518
Bexley,E09000004,2020-05-22,8,971
Brent,E09000005,2020-05-22,4,1620
Bromley,E09000006,2020-05-22,5,1457
Camden,E09000007,2020-05-22,1,662
Croydon,E09000008,2020-05-22,3,1768
Ealing,E09000009,2020-05-22,12,1429
Enfield,E09000010,2020-05-22,2,1113
Greenwich,E09000011,2020-05-22,1,871
Hackney and City of London,E09000012,2020-05-22,0,759
Hammersmith and Fulham,E09000013,2020-05-22,4,698
Haringey,E09000014,2020-05-22,1,705
Harrow,E09000015,2020-05-22,2,1198
Havering,E09000016,2020-05-22,1,874
Hillingdon,E09000017,2020-05-22,1,999
Hounslow,E09000018,2020-05-22,5,941
Islington,E09000019,2020-05-22,2,515
Kensington and Chelsea,E09000020,2020-05-22,0,527
Kingston upon Thames,E09000021,2020-05-22,4,689
Lambeth,E09000022,2020-05-22,2,1311
Lewisham,E09000023,2020-05-22,2,1141
Merton,E09000024,2020-05-22,0,876
Newham,E09000025,2020-05-22,2,1164
Redbridge,E09000026,2020-05-22,5,1011
Richmond upon Thames,E09000027,2020-05-22,0,493
Southwark,E09000028,2020-05-22,0,1380
Sutton,E09000029,2020-05-22,4,937
Tower Hamlets,E09000030,2020-05-22,2,732
Waltham Forest,E09000031,2020-05-22,2,941
Wandsworth,E09000032,2020-05-22,1,1096
Westminster,E09000033,2020-05-22,1,722
Barking and Dagenham,E09000002,2020-05-23,2,654
Barnet,E09000003,2020-05-23,1,1519
Bexley,E09000004,2020-05-23,2,973
Brent,E09000005,2020-05-23,3,1623
Bromley,E09000006,2020-05-23,1,1458
Camden,E09000007,2020-05-23,0,662
Croydon,E09000008,2020-05-23,8,1776
Ealing,E09000009,2020-05-23,2,1431
Enfield,E09000010,2020-05-23,1,1114
Greenwich,E09000011,2020-05-23,3,874
Hackney and City of London,E09000012,2020-05-23,1,760
Hammersmith and Fulham,E09000013,2020-05-23,0,698
Haringey,E09000014,2020-05-23,2,707
Harrow,E09000015,2020-05-23,1,1199
Havering,E09000016,2020-05-23,0,874
Hillingdon,E09000017,2020-05-23,1,1000
Hounslow,E09000018,2020-05-23,1,942
Islington,E09000019,2020-05-23,1,516
Kensington and Chelsea,E09000020,2020-05-23,1,528
Kingston upon Thames,E09000021,2020-05-23,0,689
Lambeth,E09000022,2020-05-23,5,1316
Lewisham,E09000023,2020-05-23,1,1142
Merton,E09000024,2020-05-23,3,879
Newham,E09000025,2020-05-23,7,1171
Redbridge,E09000026,2020-05-23,2,1013
Richmond upon Thames,E09000027,2020-05-23,0,493
Southwark,E09000028,2020-05-23,3,1383
Sutton,E09000029,2020-05-23,2,939
Tower Hamlets,E09000030,2020-05-23,4,736
Waltham Forest,E09000031,2020-05-23,1,942
Wandsworth,E09000032,2020-05-23,4,1100
Westminster,E09000033,2020-05-23,2,724
Barking and Dagenham,E09000002,2020-05-24,0,654
Barnet,E09000003,2020-05-24,2,1521
Bexley,E09000004,2020-05-24,1,974
Brent,E09000005,2020-05-24,4,1627
Bromley,E09000006,2020-05-24,3,1461
Camden,E09000007,2020-05-24,2,664
Croydon,E09000008,2020-05-24,3,1779
Ealing,E09000009,2020-05-24,3,1434
Enfield,E09000010,2020-05-24,3,1117
Greenwich,E09000011,2020-05-24,0,874
Hackney and City of London,E09000012,2020-05-24,1,761
Hammersmith and Fulham,E09000013,2020-05-24,0,698
Haringey,E09000014,2020-05-24,3,710
Harrow,E09000015,2020-05-24,0,1199
Havering,E09000016,2020-05-24,1,875
Hillingdon,E09000017,2020-05-24,4,1004
Hounslow,E09000018,2020-05-24,0,942
Islington,E09000019,2020-05-24,0,516
Kensington and Chelsea,E09000020,2020-05-24,1,529
Kingston upon Thames,E09000021,2020-05-24,1,690
Lambeth,E09000022,2020-05-24,2,1318
Lewisham,E09000023,2020-05-24,3,1145
Merton,E09000024,2020-05-24,2,881
Newham,E09000025,2020-05-24,1,1172
Redbridge,E09000026,2020-05-24,0,1013
Richmond upon Thames,E09000027,2020-05-24,3,496
Southwark,E09000028,2020-05-24,1,1384
Sutton,E09000029,2020-05-24,2,941
Tower Hamlets,E09000030,2020-05-24,1,737
Waltham Forest,E09000031,2020-05-24,1,943
Wandsworth,E09000032,2020-05-24,3,1103
Westminster,E09000033,2020-05-24,1,725
Barking and Dagenham,E09000002,2020-05-25,3,657
Barnet,E09000003,2020-05-25,1,1522
Bexley,E09000004,2020-05-25,0,974
Brent,E09000005,2020-05-25,1,1628
Bromley,E09000006,2020-05-25,3,1464
Camden,E09000007,2020-05-25,1,665
Croydon,E09000008,2020-05-25,6,1785
Ealing,E09000009,2020-05-25,5,1439
Enfield,E09000010,2020-05-25,2,1119
Greenwich,E09000011,2020-05-25,2,876
Hackney and City of London,E09000012,2020-05-25,1,762
Hammersmith and Fulham,E09000013,2020-05-25,1,699
Haringey,E09000014,2020-05-25,1,711
Harrow,E09000015,2020-05-25,0,1199
Havering,E09000016,2020-05-25,2,877
Hillingdon,E09000017,2020-05-25,3,1007
Hounslow,E09000018,2020-05-25,2,944
Islington,E09000019,2020-05-25,2,518
Kensington and Chelsea,E09000020,2020-05-25,0,529
Kingston upon Thames,E09000021,2020-05-25,3,693
Lambeth,E09000022,2020-05-25,1,1319
Lewisham,E09000023,2020-05-25,4,1149
Merton,E09000024,2020-05-25,0,881
Newham,E09000025,2020-05-25,2,1174
Redbridge,E09000026,2020-05-25,2,1015
Richmond upon Thames,E09000027,2020-05-25,5,501
Southwark,E09000028,2020-05-25,1,1385
Sutton,E09000029,2020-05-25,0,941
Tower Hamlets,E09000030,2020-05-25,1,738
Waltham Forest,E09000031,2020-05-25,2,945
Wandsworth,E09000032,2020-05-25,0,1103
Westminster,E09000033,2020-05-25,0,725
Barking and Dagenham,E09000002,2020-05-26,4,661
Barnet,E09000003,2020-05-26,4,1526
Bexley,E09000004,2020-05-26,5,979
Brent,E09000005,2020-05-26,1,1629
Bromley,E09000006,2020-05-26,0,1464
Camden,E09000007,2020-05-26,0,665
Croydon,E09000008,2020-05-26,5,1790
Ealing,E09000009,2020-05-26,4,1443
Enfield,E09000010,2020-05-26,3,1122
Greenwich,E09000011,2020-05-26,5,881
Hackney and City of London,E09000012,2020-05-26,1,763
Hammersmith and Fulham,E09000013,2020-05-26,1,700
Haringey,E09000014,2020-05-26,0,711
Harrow,E09000015,2020-05-26,2,1201
Havering,E09000016,2020-05-26,3,880
Hillingdon,E09000017,2020-05-26,1,1008
Hounslow,E09000018,2020-05-26,3,947
Islington,E09000019,2020-05-26,1,519
Kensington and Chelsea,E09000020,2020-05-26,1,530
Kingston upon Thames,E09000021,2020-05-26,2,695
Lambeth,E09000022,2020-05-26,3,1322
Lewisham,E09000023,2020-05-26,2,1151
Merton,E09000024,2020-05-26,3,884
Newham,E09000025,2020-05-26,1,1175
Redbridge,E09000026,2020-05-26,1,1016
Richmond upon Thames,E09000027,2020-05-26,3,504
Southwark,E09000028,2020-05-26,1,1386
Sutton,E09000029,2020-05-26,1,942
Tower Hamlets,E09000030,2020-05-26,3,741
Waltham Forest,E09000031,2020-05-26,1,946
Wandsworth,E09000032,2020-05-26,0,1103
Westminster,E09000033,2020-05-26,1,726
Barking and Dagenham,E09000002,2020-05-27,0,661
Barnet,E09000003,2020-05-27,9,1535
Bexley,E09000004,2020-05-27,3,982
Brent,E09000005,2020-05-27,3,1632
Bromley,E09000006,2020-05-27,4,1468
Camden,E09000007,2020-05-27,1,666
Croydon,E09000008,2020-05-27,5,1795
Ealing,E09000009,2020-05-27,4,1447
Enfield,E09000010,2020-05-27,3,1125
Greenwich,E09000011,2020-05-27,3,884
Hackney and City of London,E09000012,2020-05-27,2,765
Hammersmith and Fulham,E09000013,2020-05-27,0,700
Haringey,E09000014,2020-05-27,5,716
Harrow,E09000015,2020-05-27,4,1205
Havering,E09000016,2020-05-27,2,882
Hillingdon,E09000017,2020-05-27,2,1010
Hounslow,E09000018,2020-05-27,2,949
Islington,E09000019,2020-05-27,2,521
Kensington and Chelsea,E09000020,2020-05-27,0,530
Kingston upon Thames,E09000021,2020-05-27,1,696
Lambeth,E09000022,2020-05-27,0,1322
Lewisham,E09000023,2020-05-27,1,1152
Merton,E09000024,2020-05-27,2,886
Newham,E09000025,2020-05-27,3,1178
Redbridge,E09000026,2020-05-27,3,1019
Richmond upon Thames,E09000027,2020-05-27,3,507
Southwark,E09000028,2020-05-27,6,1392
Sutton,E09000029,2020-05-27,6,948
Tower Hamlets,E09000030,2020-05-27,1,742
Waltham Forest,E09000031,2020-05-27,0,946
Wandsworth,E09000032,2020-05-27,2,1105
Westminster,E09000033,2020-05-27,2,728
Barking and Dagenham,E09000002,2020-05-28,4,665
Barnet,E09000003,2020-05-28,4,1539
Bexley,E09000004,2020-05-28,6,988
Brent,E09000005,2020-05-28,2,1634
Bromley,E09000006,2020-05-28,6,1474
Camden,E09000007,2020-05-28,0,666
